from_address,to_addresss,weight,distance,costs,shipping_cost,carrier_ServiceType
75479,06509,74,2228.7906553068274,"[197.13590655306828, 108.30660436871217, 103.70660436871218, 140.7306043687122, 102.80660436871219, 146.3426043687122, 107.6626043687122]",108.85860436871218,FEDEX_FEDEX_GROUND
75479,76873,50,367.4234211633387,"[142.52223421163342, 71.89748947442224, 67.29748947442225, 105.28148947442224, 67.11748947442226, 110.65348947442226, 72.45348947442226]",72.44948947442225,FEDEX_FEDEX_GROUND
75479,29702,136,1372.5948014318692,"[281.5739480143187, 164.59863200954584, 159.99863200954582, 194.54263200954583, 157.2386320095458, 200.7746320095458, 160.85463200954578]",165.1506320095458,FEDEX_FEDEX_GROUND
75479,33067,20,1748.5694887474338,"[111.33369488747434, 51.10512992498289, 46.505129924982896, 85.6891299249829, 47.22512992498289, 90.7611299249829, 53.161129924982895]",51.6571299249829,FEDEX_FEDEX_GROUND
75479,67639,110,723.6770412301851,"[236.08477041230185, 134.27251360820128, 129.67251360820126, 165.25651360820126, 127.69251360820124, 171.22851360820124, 131.82851360820123]",134.82451360820124,FEDEX_FEDEX_GROUND
75479,47649,130,956.9928646867476,"[268.4179286468675, 155.82795243124502, 151.227952431245, 186.01195243124502, 148.647952431245, 192.183952431245, 152.38395243124498]",156.379952431245,FEDEX_FEDEX_GROUND
75479,52567,108,901.4486030393862,"[234.86248603039388, 133.45765735359595, 128.8576573535959, 164.5216573535959, 126.93765735359591, 170.4736573535959, 131.1136573535959]",134.0096573535959,FEDEX_FEDEX_GROUND
75479,56081,26,1163.892825844604,"[114.48692825844604, 53.207285505630686, 48.60728550563069, 87.55128550563069, 49.14728550563069, 92.6832855056307, 54.96328550563069]",53.75928550563069,FEDEX_FEDEX_GROUND
75479,20701,122,1850.7402711758255,"[265.35540271175825, 153.78626847450553, 149.1862684745055, 184.2902684745055, 146.8462684745055, 190.3822684745055, 150.7422684745055]",154.3382684745055,FEDEX_FEDEX_GROUND
75479,74053,114,321.3893906112996,"[238.06189390611303, 135.5905959374087, 130.99059593740867, 166.41459593740868, 128.89059593740868, 172.42659593740868, 132.94659593740866]",136.14259593740866,FEDEX_FEDEX_GROUND
75479,68116,82,854.305781215886,"[195.39105781215886, 107.14337187477257, 102.54337187477257, 139.2473718747726, 101.40337187477257, 144.93937187477258, 106.09937187477257]",107.69537187477258,FEDEX_FEDEX_GROUND
75479,42713,50,1034.2547065471622,"[149.19054706547163, 76.34303137698107, 71.74303137698108, 109.72703137698107, 71.56303137698109, 115.09903137698109, 76.89903137698109]",76.89503137698108,FEDEX_FEDEX_GROUND
75479,41845,86,1279.1804536749269,"[205.6398045367493, 113.97586969116618, 109.37586969116619, 145.9198696911662, 108.11586969116618, 151.65186969116618, 112.73186969116618]",114.52786969116619,FEDEX_FEDEX_GROUND
75479,72577,114,509.2686738501338,"[239.94068673850137, 136.84312449233425, 132.24312449233423, 167.66712449233424, 130.14312449233424, 173.67912449233424, 134.19912449233422]",137.39512449233422,FEDEX_FEDEX_GROUND
75479,04579,124,2558.1457262426266,"[275.4294572624263, 160.50230484161756, 155.90230484161754, 190.9263048416175, 153.5023048416175, 197.0383048416175, 157.3583048416175]",161.05430484161752,FEDEX_FEDEX_GROUND
75479,83530,58,2164.011656200255,"[172.48811656200257, 91.87474437466837, 87.27474437466837, 124.93874437466837, 86.85474437466837, 130.39074437466837, 92.03074437466837]",92.42674437466837,FEDEX_FEDEX_GROUND
75479,08562,16,2060.467196214912,"[108.45267196214913, 49.18444797476607, 44.58444797476608, 83.92844797476607, 45.424447974766075, 88.96044797476608, 51.44044797476608]",49.73644797476608,FEDEX_FEDEX_GROUND
75479,67867,90,578.1856351151358,"[204.62985635115137, 113.30257090076756, 108.70257090076757, 145.08657090076758, 107.32257090076757, 150.85857090076757, 111.85857090076757]",113.85457090076757,FEDEX_FEDEX_GROUND
75479,19403,26,1996.0614987603456,"[122.80861498760346, 58.755076658402295, 54.1550766584023, 93.09907665840231, 54.6950766584023, 98.23107665840232, 60.511076658402295]",59.3070766584023,FEDEX_FEDEX_GROUND
75479,92605,132,2000.7657651801928,"[281.85565765180195, 164.78643843453466, 160.18643843453464, 194.89043843453464, 157.54643843453462, 201.08243843453462, 161.2424384345346]",165.33843843453462,FEDEX_FEDEX_GROUND
75479,34737,96,1486.7936441709387,"[222.7159364417094, 125.35995762780625, 120.75995762780626, 156.90395762780628, 119.19995762780627, 162.73595762780627, 123.61595762780625]",125.91195762780626,FEDEX_FEDEX_GROUND
75479,54155,10,1401.348979187771,"[92.8614897918777, 38.79032652791847, 34.19032652791847, 73.77432652791846, 35.210326527918475, 78.74632652791848, 41.34632652791847]",39.34232652791847,FEDEX_FEDEX_GROUND
75479,95630,0,2289.6041320453946,"[86.74404132045395, 34.712027546969296, 30.112027546969298, 70.0960275469693, 31.4320275469693, 74.96802754696931, 37.7680275469693]",35.2640275469693,FEDEX_FEDEX_GROUND
75479,28224,68,1436.048250754507,"[180.20848250754509, 97.02165500503004, 92.42165500503005, 129.68565500503007, 91.70165500503005, 135.23765500503004, 96.67765500503005]",97.57365500503005,FEDEX_FEDEX_GROUND
75479,65034,98,637.1083748488222,"[217.21908374848823, 121.69538916565881, 117.09538916565882, 153.15938916565884, 115.47538916565883, 159.01138916565884, 119.85138916565882]",122.24738916565882,FEDEX_FEDEX_GROUND
75479,50250,74,896.0721100525309,"[183.8087211005253, 99.42181406701687, 94.82181406701687, 131.8458140670169, 93.92181406701688, 137.4578140670169, 98.77781406701688]",99.97381406701687,FEDEX_FEDEX_GROUND
75479,79780,30,741.3802742969812,"[116.2618027429698, 54.39053516197987, 49.790535161979875, 88.57453516197987, 50.21053516197987, 93.74653516197988, 55.946535161979874]",54.942535161979876,FEDEX_FEDEX_GROUND
75479,90039,74,2019.9395372060958,"[195.04739537206098, 106.91426358137396, 102.31426358137396, 139.33826358137398, 101.41426358137397, 144.95026358137397, 106.27026358137398]",107.46626358137397,FEDEX_FEDEX_GROUND
75479,99170,144,2325.8398702283694,"[303.1063987022837, 178.95359913485584, 174.3535991348558, 208.57759913485583, 171.3535991348558, 214.8895991348558, 174.80959913485577]",179.5055991348558,FEDEX_FEDEX_GROUND
75479,15601,126,1665.197464231849,"[269.4999746423185, 156.54931642821236, 151.94931642821234, 186.89331642821233, 149.48931642821233, 193.02531642821234, 153.3053164282123]",157.10131642821233,FEDEX_FEDEX_GROUND
75479,67208,30,463.12577361893574,"[113.47925773618935, 52.53550515745957, 47.93550515745957, 86.71950515745957, 48.35550515745957, 91.89150515745958, 54.09150515745957]",53.087505157459574,FEDEX_FEDEX_GROUND
75479,66542,148,606.5066275626943,"[291.91306627562693, 171.49137751708466, 166.89137751708463, 200.95537751708463, 163.77137751708463, 207.30737751708463, 167.1473775170846]",172.04337751708462,FEDEX_FEDEX_GROUND
75479,39151,22,635.5214800990285,"[103.20321480099028, 45.68480986732685, 41.084809867326854, 80.18880986732685, 41.74480986732686, 85.28080986732687, 47.64080986732685]",46.236809867326855,FEDEX_FEDEX_GROUND
75479,75368,0,101.44737814780981,"[64.8624737814781, 20.124315854318734, 15.524315854318733, 55.508315854318724, 16.84431585431873, 60.380315854318724, 23.180315854318735]",20.676315854318734,FEDEX_FEDEX_GROUND
75479,52003,92,1102.3204588025492,"[212.8712045880255, 118.79680305868365, 114.19680305868366, 150.5008030586837, 112.75680305868366, 156.29280305868366, 117.25280305868365]",119.34880305868366,FEDEX_FEDEX_GROUND
75479,64507,24,697.1803148079731,"[106.81980314807973, 48.095868765386484, 43.49586876538649, 82.51986876538649, 44.09586876538649, 87.6318687653865, 49.951868765386486]",48.64786876538649,FEDEX_FEDEX_GROUND
75479,14810,148,1925.7719411747705,"[305.1057194117477, 180.28647960783184, 175.6864796078318, 209.7504796078318, 172.5664796078318, 216.1024796078318, 175.94247960783179]",180.8384796078318,FEDEX_FEDEX_GROUND
75479,49224,114,1397.3321865756864,"[248.8213218657569, 142.7635479105046, 138.16354791050458, 173.58754791050458, 136.06354791050458, 179.59954791050458, 140.11954791050456]",143.31554791050456,FEDEX_FEDEX_GROUND
75479,54760,80,1281.6734586823686,"[196.6647345868237, 107.99248972454912, 103.39248972454912, 140.17648972454916, 102.31248972454912, 145.84848972454913, 107.04848972454913]",108.54448972454912,FEDEX_FEDEX_GROUND
75479,20617,72,1832.6217622624592,"[190.1742176226246, 103.66547841508306, 99.06547841508306, 136.1694784150831, 98.22547841508307, 141.76147841508308, 103.12147841508306]",104.21747841508306,FEDEX_FEDEX_GROUND
75479,34138,94,1684.3501768955489,"[221.6915017689555, 124.67700117930364, 120.07700117930365, 156.30100117930368, 118.57700117930366, 162.11300117930367, 123.03300117930367]",125.22900117930365,FEDEX_FEDEX_GROUND
75479,19196,2,2013.5599107690516,"[86.98359910769052, 34.87173273846034, 30.271732738460344, 70.17573273846034, 31.53173273846035, 75.06773273846035, 37.82773273846034]",35.423732738460345,FEDEX_FEDEX_GROUND
75479,34420,48,1449.0630723629451,"[150.33863072362948, 77.10842048241963, 72.50842048241964, 110.57242048241963, 72.38842048241965, 115.92442048241965, 77.76442048241964]",77.66042048241964,FEDEX_FEDEX_GROUND
75479,59244,96,1857.978276914263,"[226.42778276914265, 127.83452184609509, 123.23452184609509, 159.3785218460951, 121.6745218460951, 165.2105218460951, 126.09052184609509]",128.3865218460951,FEDEX_FEDEX_GROUND
75479,75573,102,196.07502249842514,"[218.80875022498427, 122.75516681665616, 118.15516681665616, 154.0591668166562, 116.41516681665617, 159.95116681665618, 120.71116681665616]",123.30716681665616,FEDEX_FEDEX_GROUND
75479,77554,68,504.72251219081454,"[170.89522512190814, 90.81281674793875, 86.21281674793876, 123.47681674793876, 85.49281674793876, 129.02881674793878, 90.46881674793876]",91.36481674793876,FEDEX_FEDEX_GROUND
75479,48005,132,1557.5231040946055,"[277.42323104094606, 161.83148736063075, 157.23148736063072, 191.93548736063073, 154.5914873606307, 198.1274873606307, 158.28748736063068]",162.3834873606307,FEDEX_FEDEX_GROUND
75479,20180,112,1781.0954604529486,"[249.6589546045295, 143.32196973635303, 138.721969736353, 174.225969736353, 136.68196973635298, 180.21796973635298, 140.77796973635296]",143.873969736353,FEDEX_FEDEX_GROUND
75479,44824,98,1472.7784900684476,"[225.57578490068448, 127.26652326712298, 122.66652326712298, 158.730523267123, 121.04652326712299, 164.582523267123, 125.42252326712298]",127.81852326712298,FEDEX_FEDEX_GROUND
75479,28207,94,1433.6064279748005,"[219.18406427974801, 123.00537618649867, 118.40537618649867, 154.6293761864987, 116.90537618649867, 160.44137618649867, 121.36137618649867]",123.55737618649867,FEDEX_FEDEX_GROUND
52079,22936,0,1135.8119192873228,"[75.20611919287323, 27.020079461915486, 22.420079461915485, 62.40407946191548, 23.74007946191549, 67.27607946191549, 30.076079461915487]",27.572079461915486,FEDEX_FEDEX_GROUND
52079,92623,36,2542.831496777748,"[143.2763149677775, 72.4002099785183, 67.80020997851831, 106.34420997851831, 68.04020997851833, 111.57620997851832, 73.65620997851832]",72.95220997851831,FEDEX_FEDEX_GROUND
52079,75479,56,1081.3630092456658,"[158.66163009245668, 82.65708672830444, 78.05708672830444, 115.80108672830443, 77.69708672830444, 121.23308672830444, 82.91308672830444]",83.20908672830444,FEDEX_FEDEX_GROUND
52079,52079,30,0.0,"[108.848, 49.44799999999999, 44.848, 83.63199999999999, 45.267999999999994, 88.804, 51.004]",50.0,FEDEX_FEDEX_GROUND
52079,79091,82,1279.4649191440585,"[199.6426491914406, 109.97776612762705, 105.37776612762705, 142.08176612762708, 104.23776612762705, 147.77376612762706, 108.93376612762705]",110.52976612762706,FEDEX_FEDEX_GROUND
52079,19734,60,1306.0154050371902,"[166.90815405037193, 88.15476936691459, 83.5547693669146, 121.13876936691459, 83.07476936691461, 126.61076936691461, 88.2107693669146]",88.7067693669146,FEDEX_FEDEX_GROUND
52079,40815,48,884.081940546296,"[144.688819405463, 73.34187960364197, 68.74187960364198, 106.80587960364197, 68.62187960364199, 112.15787960364199, 73.99787960364198]",73.89387960364198,FEDEX_FEDEX_GROUND
52079,15322,144,932.0904469258561,"[289.16890446925856, 169.6619363128391, 165.06193631283907, 199.28593631283908, 162.06193631283907, 205.59793631283907, 165.51793631283903]",170.21393631283905,FEDEX_FEDEX_GROUND
52079,72466,138,689.4061004130153,"[277.74206100413016, 162.04404066942013, 157.4440406694201, 191.9080406694201, 154.62404066942008, 198.16004066942008, 158.20004066942008]",162.5960406694201,FEDEX_FEDEX_GROUND
52079,93616,98,2540.3118135968098,"[236.2511181359681, 134.38341209064544, 129.7834120906454, 165.8474120906454, 128.1634120906454, 171.6994120906454, 132.53941209064538]",134.9354120906454,FEDEX_FEDEX_GROUND
52079,41268,64,841.9183504463354,"[168.26718350446336, 89.06078900297557, 84.46078900297557, 121.88478900297557, 83.86078900297557, 127.39678900297558, 88.91678900297556]",89.61278900297557,FEDEX_FEDEX_GROUND
52079,52501,40,195.47704474478093,"[125.80277044744781, 60.751180298298536, 56.15118029829854, 94.53518029829854, 56.27118029829854, 99.80718029829855, 61.80718029829854]",61.30318029829854,FEDEX_FEDEX_GROUND
52079,79381,72,1382.3805862981967,"[185.67180586298198, 100.6638705753213, 96.0638705753213, 133.16787057532133, 95.22387057532131, 138.75987057532132, 100.11987057532131]",101.2158705753213,FEDEX_FEDEX_GROUND
52079,59538,14,1493.495683304954,"[99.78295683304954, 43.40463788869969, 38.804637888699695, 78.22863788869968, 39.70463788869969, 83.2406378886997, 45.76063788869969]",43.956637888699696,FEDEX_FEDEX_GROUND
52079,37748,122,886.4922280627368,"[255.71292228062737, 147.35794818708496, 142.75794818708493, 177.86194818708492, 140.41794818708493, 183.9539481870849, 144.3139481870849]",147.90994818708492,FEDEX_FEDEX_GROUND
52079,60950,94,266.4860523998071,"[207.51286052399809, 115.22457368266537, 110.62457368266537, 146.8485736826654, 109.12457368266539, 152.6605736826654, 113.58057368266539]",115.77657368266537,FEDEX_FEDEX_GROUND
52079,36103,142,1172.2719304986529,"[288.57071930498654, 169.2631462033244, 164.66314620332437, 198.96714620332438, 161.72314620332438, 205.25914620332438, 165.21914620332436]",169.81514620332436,FEDEX_FEDEX_GROUND
52079,62451,142,449.9927815431266,"[281.34792781543126, 164.44795187695422, 159.8479518769542, 194.1519518769542, 156.9079518769542, 200.4439518769542, 160.40395187695418]",164.99995187695419,FEDEX_FEDEX_GROUND
52079,55782,70,627.4743729217873,"[175.1227437292179, 93.63116248614524, 89.03116248614525, 126.21516248614525, 88.25116248614525, 131.78716248614523, 93.18716248614525]",94.18316248614525,FEDEX_FEDEX_GROUND
52079,31532,102,1370.3197430064345,"[230.55119743006435, 130.58346495337628, 125.98346495337623, 161.88746495337625, 124.24346495337623, 167.77946495337625, 128.53946495337624]",131.13546495337624,FEDEX_FEDEX_GROUND
52079,35082,6,1096.076743240661,"[83.80876743240661, 32.75517828827107, 28.155178288271074, 67.89917828827107, 29.295178288271078, 72.83117828827108, 35.511178288271076]",33.307178288271075,FEDEX_FEDEX_GROUND
52079,56178,62,488.844271363681,"[161.73644271363682, 84.7069618090912, 80.1069618090912, 117.6109618090912, 79.56696180909121, 123.10296180909121, 84.66296180909121]",85.2589618090912,FEDEX_FEDEX_GROUND
52079,31917,74,1204.9466639625755,"[186.89746663962578, 101.4809777597505, 96.88097775975051, 133.90497775975052, 95.98097775975052, 139.51697775975052, 100.8369777597505]",102.03297775975051,FEDEX_FEDEX_GROUND
52079,26167,46,891.1507859470362,"[141.75950785947038, 71.3890052396469, 66.78900523964691, 104.93300523964689, 66.72900523964691, 110.26500523964691, 72.1450052396469]",71.94100523964691,FEDEX_FEDEX_GROUND
52079,97503,108,2620.1671953382797,"[252.0496719533828, 144.91578130225525, 140.31578130225523, 175.97978130225522, 138.39578130225522, 181.93178130225522, 142.57178130225518]",145.46778130225522,FEDEX_FEDEX_GROUND
52079,64429,142,407.48370000731387,"[280.9228370000731, 164.1645580000488, 159.56455800004878, 193.86855800004878, 156.62455800004878, 200.16055800004878, 160.12055800004876]",164.71655800004876,FEDEX_FEDEX_GROUND
52079,66930,130,630.3693696040773,"[265.1516936960408, 153.6504624640272, 149.0504624640272, 183.8344624640272, 146.47046246402718, 190.00646246402718, 150.20646246402717]",154.20246246402718,FEDEX_FEDEX_GROUND
52079,95518,0,2759.7014050037305,"[91.4450140500373, 37.84600936669153, 33.24600936669154, 73.23000936669153, 34.56600936669154, 78.10200936669155, 40.90200936669154]",38.39800936669154,FEDEX_FEDEX_GROUND
52079,64646,6,321.53090128934053,"[76.0633090128934, 27.591539341928936, 22.991539341928934, 62.73553934192893, 24.13153934192894, 67.66753934192894, 30.347539341928936]",28.143539341928935,FEDEX_FEDEX_GROUND
52079,74902,36,845.9728709773274,"[126.30772870977327, 61.08781913984885, 56.48781913984885, 95.03181913984885, 56.727819139848854, 100.26381913984886, 62.34381913984884]",61.63981913984885,FEDEX_FEDEX_GROUND
52079,11370,12,1411.3470420205101,"[95.9614704202051, 40.856980280136725, 36.25698028013673, 75.76098028013672, 37.21698028013673, 80.75298028013674, 43.312980280136735]",41.40898028013673,FEDEX_FEDEX_GROUND
52079,36304,36,1326.100362171305,"[131.10900362171307, 64.28866908114203, 59.68866908114203, 98.23266908114203, 59.92866908114203, 103.46466908114205, 65.54466908114203]",64.84066908114204,FEDEX_FEDEX_GROUND
52079,66629,86,549.061747125162,"[198.33861747125164, 109.10841164750107, 104.50841164750108, 141.0524116475011, 103.24841164750109, 146.7844116475011, 107.86441164750109]",109.66041164750108,FEDEX_FEDEX_GROUND
52079,62977,42,529.7608756488768,"[132.1456087564888, 64.9797391709925, 60.37973917099251, 98.68373917099251, 60.43973917099252, 103.97573917099251, 65.93573917099252]",65.53173917099251,FEDEX_FEDEX_GROUND
